Minutes,Velocity
0.08,-600.0
0.08083333333333333,-587.0
0.08166666666666667,-556.0
0.0825,-512.0
0.08333333333333333,-514.0
0.08416666666666667,-482.0
0.085,-445.0
0.08583333333333333,-452.0
0.08666666666666667,-432.0
0.0875,-467.0
0.08833333333333333,-514.0
0.08916666666666667,-535.0
0.09,-558.0
0.09083333333333334,-536.0
0.09166666666666666,-551.0
0.0925,-527.0
0.09333333333333334,-438.0
0.09416666666666666,-378.0
0.095,-289.0
0.09583333333333334,-162.0
0.09666666666666666,-14.0
0.0975,158.0
0.09833333333333333,318.0
0.09916666666666667,474.0
0.1,651.0
0.10083333333333333,809.0
0.10166666666666667,974.0
0.1025,1137.0
0.10333333333333333,1276.0
0.10416666666666667,1426.0
0.105,1562.0
0.10583333333333333,1710.0
0.10666666666666667,1842.0
0.1075,1954.0
0.10833333333333334,2076.0
0.10916666666666666,2180.0
0.11,2292.0
0.11083333333333334,2414.0
0.11166666666666666,2502.0
0.1125,2572.0
0.11333333333333333,2664.0
0.11416666666666667,2739.0
0.115,2812.0
0.11583333333333333,2889.0
0.11666666666666667,2958.0
0.1175,3042.0
0.11833333333333333,3124.0
0.11916666666666667,3208.0
0.12,3291.0
0.12083333333333333,3389.0
0.12166666666666667,3490.0
0.1225,3566.0
0.12333333333333334,3660.0
0.12416666666666666,3763.0
0.125,3849.0
0.12583333333333332,3944.0
0.12666666666666668,3997.0
0.1275,4031.0
0.12833333333333333,4046.0
0.12916666666666668,4029.0
0.13,4024.0
0.13083333333333333,3995.0
0.13166666666666665,3946.0
0.1325,3907.0
0.13333333333333333,3901.0
0.13416666666666666,3877.0
0.135,3867.0
0.13583333333333333,3839.0
0.13666666666666666,3810.0
0.1375,3805.0
0.13833333333333334,3736.0
0.13916666666666666,3695.0
0.14,3621.0
0.14083333333333334,3543.0
0.14166666666666666,3475.0
0.1425,3353.0
0.14333333333333334,3241.0
0.14416666666666667,3129.0
0.145,3055.0
0.14583333333333334,2948.0
0.14666666666666667,2801.0
0.1475,2674.0
0.14833333333333334,2538.0
0.14916666666666667,2400.0
0.15,2268.0
0.15083333333333335,2133.0
0.15166666666666667,1973.0
0.1525,1839.0
0.15333333333333332,1736.0
0.15416666666666667,1639.0
0.155,1567.0
0.15583333333333332,1479.0
0.15666666666666668,1405.0
0.1575,1383.0
0.15833333333333333,1331.0
0.15916666666666668,1298.0
0.16,1319.0
0.16083333333333333,1314.0
0.16166666666666665,1340.0
0.1625,1374.0
0.16333333333333333,1432.0
0.16416666666666666,1528.0
0.165,1591.0
0.16583333333333333,1682.0
0.16666666666666666,1772.0
0.1675,1876.0
0.16833333333333333,1965.0
0.16916666666666666,1997.0
0.17,2095.0
0.17083333333333334,2160.0
0.17166666666666666,2190.0
0.1725,2233.0
0.17333333333333334,2259.0
0.17416666666666666,2321.0
0.175,2371.0
0.17583333333333334,2426.0
0.17666666666666667,2468.0
0.1775,2478.0
0.17833333333333334,2524.0
0.17916666666666667,2556.0
0.18,2568.0
0.18083333333333335,2587.0
0.18166666666666667,2554.0
0.1825,2502.0
0.18333333333333332,2464.0
0.18416666666666667,2420.0
0.185,2358.0
0.18583333333333332,2270.0
0.18666666666666668,2216.0
0.1875,2112.0
0.18833333333333332,1988.0
0.18916666666666668,1910.0
0.19,1796.0
0.19083333333333333,1710.0
0.19166666666666668,1634.0
0.1925,1501.0
0.19333333333333333,1365.0
0.19416666666666665,1250.0
0.195,1102.0
0.19583333333333333,966.0
0.19666666666666666,825.0
0.1975,651.0
0.19833333333333333,516.0
0.19916666666666666,363.0
0.2,222.0
0.20083333333333334,107.0
0.20166666666666666,-6.0
0.2025,-85.0
0.20333333333333334,-156.0
0.20416666666666666,-199.0
0.205,-221.0
0.20583333333333334,-233.0
0.20666666666666667,-186.0
0.2075,-98.0
0.20833333333333334,-56.0
0.20916666666666667,-52.0
0.21,-5.0
0.21083333333333334,41.0
0.21166666666666667,77.0
0.2125,148.0
0.21333333333333335,214.0
0.21416666666666667,305.0
0.215,413.0
0.21583333333333332,503.0
0.21666666666666667,631.0
0.2175,764.0
0.21833333333333332,892.0
0.21916666666666668,1023.0
0.22,1138.0
0.22083333333333333,1291.0
0.22166666666666668,1396.0
0.2225,1476.0
0.22333333333333333,1589.0
0.22416666666666665,1665.0
0.225,1760.0
0.22583333333333333,1849.0
0.22666666666666666,1926.0
0.2275,1997.0
0.22833333333333333,2039.0
0.22916666666666666,2123.0
0.23,2227.0
0.23083333333333333,2298.0
0.23166666666666666,2376.0
0.2325,2473.0
0.23333333333333334,2550.0
0.23416666666666666,2646.0
0.235,2742.0
0.23583333333333334,2817.0
0.23666666666666666,2888.0
0.2375,2956.0
0.23833333333333334,3067.0
0.23916666666666667,3173.0
0.24,3265.0
0.24083333333333334,3392.0
0.24166666666666667,3505.0
0.2425,3628.0
0.24333333333333335,3770.0
0.24416666666666667,3873.0
0.245,3966.0
0.24583333333333332,4075.0
0.24666666666666667,4173.0
0.2475,4249.0
0.24833333333333332,4336.0
0.24916666666666668,4403.0
0.25,4446.0
0.25083333333333335,4489.0
0.25166666666666665,4516.0
0.2525,4570.0
0.25333333333333335,4588.0
0.25416666666666665,4561.0
0.255,4542.0
0.25583333333333336,4514.0
0.25666666666666665,4479.0
0.2575,4392.0
0.25833333333333336,4288.0
0.25916666666666666,4211.0
0.26,4096.0
0.2608333333333333,3944.0
0.26166666666666666,3777.0
0.2625,3643.0
0.2633333333333333,3506.0
0.26416666666666666,3342.0
0.265,3219.0
0.2658333333333333,3058.0
0.26666666666666666,2923.0
0.2675,2790.0
0.2683333333333333,2644.0
0.26916666666666667,2548.0
0.27,2404.0
0.2708333333333333,2275.0
0.27166666666666667,2144.0
0.2725,2040.0
0.2733333333333333,1962.0
0.27416666666666667,1842.0
0.275,1721.0
0.2758333333333333,1611.0
0.27666666666666667,1529.0
0.2775,1399.0
0.2783333333333333,1255.0
0.2791666666666667,1126.0
0.28,952.0
0.2808333333333333,797.0
0.2816666666666667,625.0
0.2825,442.0
0.2833333333333333,297.0
0.2841666666666667,139.0
0.285,11.0
0.28583333333333333,-114.0
0.2866666666666667,-258.0
0.2875,-406.0
0.28833333333333333,-516.0
0.2891666666666667,-586.0
0.29,-712.0
0.29083333333333333,-765.0
0.2916666666666667,-802.0
0.2925,-879.0
0.29333333333333333,-874.0
0.2941666666666667,-866.0
0.295,-857.0
0.29583333333333334,-824.0
0.2966666666666667,-750.0
0.2975,-666.0
0.29833333333333334,-627.0
0.2991666666666667,-549.0
0.3,-479.0
0.30083333333333334,-430.0
0.3016666666666667,-342.0
0.3025,-256.0
0.30333333333333334,-169.0
0.30416666666666664,-103.0
0.305,-33.0
0.30583333333333335,98.0
0.30666666666666664,211.0
0.3075,303.0
0.30833333333333335,429.0
0.30916666666666665,562.0
0.31,691.0
0.31083333333333335,824.0
0.31166666666666665,976.0
0.3125,1123.0
0.31333333333333335,1251.0
0.31416666666666665,1394.0
0.315,1534.0
0.31583333333333335,1651.0
0.31666666666666665,1767.0
0.3175,1878.0
0.31833333333333336,1979.0
0.31916666666666665,2076.0
0.32,2157.0
0.32083333333333336,2226.0
0.32166666666666666,2284.0
0.3225,2319.0
0.3233333333333333,2378.0
0.32416666666666666,2447.0
0.325,2482.0
0.3258333333333333,2495.0
0.32666666666666666,2515.0
0.3275,2586.0
0.3283333333333333,2647.0
0.32916666666666666,2680.0
0.33,2706.0
0.3308333333333333,2749.0
0.33166666666666667,2805.0
0.3325,2827.0
0.3333333333333333,2872.0
0.33416666666666667,2904.0
0.335,2932.0
0.3358333333333333,2985.0
0.33666666666666667,3029.0
0.3375,3069.0
0.3383333333333333,3074.0
0.33916666666666667,3093.0
0.34,3105.0
0.3408333333333333,3101.0
0.3416666666666667,3084.0
0.3425,3044.0
0.3433333333333333,3009.0
0.3441666666666667,2948.0
0.345,2897.0
0.3458333333333333,2835.0
0.3466666666666667,2753.0
0.3475,2697.0
0.34833333333333333,2646.0
0.3491666666666667,2565.0
0.35,2503.0
0.35083333333333333,2472.0
0.3516666666666667,2420.0
0.3525,2380.0
0.35333333333333333,2330.0
0.3541666666666667,2276.0
0.355,2209.0
0.35583333333333333,2132.0
0.3566666666666667,2066.0
0.3575,1992.0
0.35833333333333334,1914.0
0.3591666666666667,1803.0
0.36,1687.0
0.36083333333333334,1615.0
0.3616666666666667,1533.0
0.3625,1444.0
0.36333333333333334,1397.0
0.3641666666666667,1369.0
0.365,1404.0
0.36583333333333334,1464.0
0.36666666666666664,1534.0
0.3675,1645.0
0.36833333333333335,1717.0
0.36916666666666664,1818.0
0.37,1953.0
0.37083333333333335,2078.0
0.37166666666666665,2181.0
0.3725,2264.0
0.37333333333333335,2421.0
0.37416666666666665,2551.0
0.375,2675.0
0.37583333333333335,2825.0
0.37666666666666665,2918.0
0.3775,3018.0
0.37833333333333335,3101.0
0.37916666666666665,3194.0
0.38,3277.0
0.38083333333333336,3281.0
0.38166666666666665,3292.0
0.3825,3290.0
0.38333333333333336,3273.0
0.38416666666666666,3256.0
0.385,3174.0
0.3858333333333333,3106.0
0.38666666666666666,3046.0
0.3875,2963.0
0.3883333333333333,2926.0
0.38916666666666666,2845.0
0.39,2763.0
0.3908333333333333,2729.0
0.39166666666666666,2668.0
0.3925,2601.0
0.3933333333333333,2543.0
0.39416666666666667,2476.0
0.395,2407.0
0.3958333333333333,2334.0
0.39666666666666667,2245.0
0.3975,2138.0
0.3983333333333333,2043.0
0.39916666666666667,1967.0
0.4,1867.0
0.4008333333333333,1778.0
0.40166666666666667,1676.0
0.4025,1579.0
0.4033333333333333,1518.0
0.4041666666666667,1454.0
0.405,1376.0
0.4058333333333333,1279.0
0.4066666666666667,1194.0
0.4075,1117.0
0.4083333333333333,1069.0
0.4091666666666667,1027.0
0.41,988.0
0.41083333333333333,983.0
0.4116666666666667,987.0
0.4125,979.0
0.41333333333333333,978.0
0.4141666666666667,973.0
0.415,985.0
0.41583333333333333,1014.0
0.4166666666666667,1017.0
0.4175,1048.0
0.41833333333333333,1072.0
0.4191666666666667,1085.0
0.42,1130.0
0.42083333333333334,1168.0
0.4216666666666667,1234.0
0.4225,1279.0
0.42333333333333334,1312.0
0.4241666666666667,1374.0
0.425,1421.0
0.42583333333333334,1498.0
0.4266666666666667,1531.0
0.4275,1595.0
0.42833333333333334,1672.0
0.42916666666666664,1714.0
0.43,1822.0
0.43083333333333335,1847.0
0.43166666666666664,1882.0
0.4325,1951.0
0.43333333333333335,1947.0
0.43416666666666665,1985.0
0.435,2004.0
0.43583333333333335,1986.0
0.43666666666666665,1988.0
0.4375,1997.0
0.43833333333333335,2019.0
0.43916666666666665,2019.0
0.44,2039.0
0.44083333333333335,2045.0
0.44166666666666665,2046.0
0.4425,2087.0
0.44333333333333336,2095.0
0.44416666666666665,2134.0
0.445,2170.0
0.44583333333333336,2198.0
0.44666666666666666,2217.0
0.4475,2212.0
0.4483333333333333,2220.0
0.44916666666666666,2231.0
0.45,2223.0
0.4508333333333333,2184.0
0.45166666666666666,2180.0
0.4525,2165.0
0.4533333333333333,2162.0
0.45416666666666666,2145.0
0.455,2128.0
0.4558333333333333,2103.0
0.45666666666666667,2014.0
0.4575,1970.0
0.4583333333333333,1888.0
0.45916666666666667,1802.0
0.46,1740.0
0.4608333333333333,1647.0
0.46166666666666667,1548.0
0.4625,1442.0
0.4633333333333333,1387.0
0.46416666666666667,1345.0
0.465,1304.0
0.4658333333333333,1275.0
0.4666666666666667,1264.0
0.4675,1265.0
0.4683333333333333,1253.0
0.4691666666666667,1264.0
0.47,1248.0
0.4708333333333333,1248.0
0.4716666666666667,1252.0
0.4725,1225.0
0.47333333333333333,1186.0
0.4741666666666667,1110.0
0.475,1067.0
0.47583333333333333,987.0
0.4766666666666667,926.0
0.4775,883.0
0.47833333333333333,780.0
0.4791666666666667,726.0
0.48,706.0
0.48083333333333333,698.0
0.4816666666666667,671.0
0.4825,676.0
0.48333333333333334,702.0
0.4841666666666667,741.0
0.485,801.0
0.48583333333333334,831.0
0.4866666666666667,884.0
0.4875,946.0
0.48833333333333334,1058.0
0.4891666666666667,1190.0
0.49,1308.0
0.49083333333333334,1407.0
0.49166666666666664,1490.0
0.4925,1619.0
0.49333333333333335,1724.0
0.49416666666666664,1828.0
0.495,1941.0
0.49583333333333335,2046.0
0.49666666666666665,2208.0
0.4975,2355.0
0.49833333333333335,2469.0
0.49916666666666665,2632.0
0.5,2787.0
0.5008333333333334,2958.0
0.5016666666666667,3147.0
0.5025,3301.0
0.5033333333333333,3479.0
0.5041666666666667,3610.0
0.505,3736.0
0.5058333333333334,3878.0
0.5066666666666667,3989.0
0.5075,4137.0
0.5083333333333333,4267.0
0.5091666666666667,4385.0
0.51,4508.0
0.5108333333333334,4612.0
0.5116666666666667,4746.0
0.5125,4857.0
0.5133333333333333,4945.0
0.5141666666666667,5064.0
0.515,5151.0
0.5158333333333334,5222.0
0.5166666666666667,5275.0
0.5175,5291.0
0.5183333333333333,5307.0
0.5191666666666667,5262.0
0.52,5178.0
0.5208333333333334,5090.0
0.5216666666666666,4970.0
0.5225,4815.0
0.5233333333333333,4678.0
0.5241666666666667,4486.0
0.525,4252.0
0.5258333333333334,4066.0
0.5266666666666666,3832.0
0.5275,3615.0
0.5283333333333333,3387.0
0.5291666666666667,3126.0
0.53,2905.0
0.5308333333333334,2684.0
0.5316666666666666,2477.0
0.5325,2259.0
0.5333333333333333,2065.0
0.5341666666666667,1911.0
0.535,1768.0
0.5358333333333334,1645.0
0.5366666666666666,1519.0
0.5375,1391.0
0.5383333333333333,1284.0
0.5391666666666667,1169.0
0.54,1080.0
0.5408333333333334,976.0
0.5416666666666666,874.0
0.5425,810.0
0.5433333333333333,668.0
0.5441666666666667,568.0
0.545,487.0
0.5458333333333333,364.0
0.5466666666666666,270.0
0.5475,138.0
0.5483333333333333,22.0
0.5491666666666667,-80.0
0.55,-200.0
0.5508333333333333,-314.0
0.5516666666666666,-434.0
0.5525,-568.0
0.5533333333333333,-709.0
0.5541666666666667,-823.0
0.555,-970.0
0.5558333333333333,-1102.0
0.5566666666666666,-1207.0
0.5575,-1340.0
0.5583333333333333,-1456.0
0.5591666666666667,-1565.0
0.56,-1637.0
0.5608333333333333,-1706.0
0.5616666666666666,-1748.0
0.5625,-1783.0
0.5633333333333334,-1848.0
0.5641666666666667,-1835.0
0.565,-1802.0
0.5658333333333333,-1770.0
0.5666666666666667,-1713.0
0.5675,-1642.0
0.5683333333333334,-1553.0
0.5691666666666667,-1423.0
0.57,-1297.0
0.5708333333333333,-1196.0
0.5716666666666667,-1031.0
0.5725,-850.0
0.5733333333333334,-654.0
0.5741666666666667,-425.0
0.575,-204.0
0.5758333333333333,45.0
0.5766666666666667,298.0
0.5775,547.0
0.5783333333333334,815.0
0.5791666666666667,1091.0
0.58,1339.0
0.5808333333333333,1566.0
0.5816666666666667,1812.0
0.5825,2024.0
0.5833333333333334,2226.0
0.5841666666666666,2446.0
0.585,2667.0
0.5858333333333333,2872.0
0.5866666666666667,3076.0
0.5875,3280.0
0.5883333333333334,3459.0
0.5891666666666666,3664.0
0.59,3845.0
0.5908333333333333,3970.0
0.5916666666666667,4112.0
0.5925,4226.0
0.5933333333333334,4287.0
0.5941666666666666,4354.0
0.595,4386.0
0.5958333333333333,4403.0
0.5966666666666667,4415.0
0.5975,4407.0
0.5983333333333334,4416.0
0.5991666666666666,4393.0
0.6,4379.0
0.6008333333333333,4350.0
0.6016666666666667,4324.0
0.6025,4337.0
0.6033333333333334,4274.0
0.6041666666666666,4228.0
0.605,4169.0
0.6058333333333333,4077.0
0.6066666666666667,4000.0
0.6075,3879.0
0.6083333333333333,3791.0
0.6091666666666666,3643.0
0.61,3480.0
0.6108333333333333,3337.0
0.6116666666666667,3156.0
0.6125,3020.0
0.6133333333333333,2873.0
0.6141666666666666,2715.0
0.615,2574.0
0.6158333333333333,2475.0
0.6166666666666667,2397.0
0.6175,2304.0
0.6183333333333333,2237.0
0.6191666666666666,2221.0
0.62,2217.0
0.6208333333333333,2167.0
0.6216666666666667,2138.0
0.6225,2135.0
0.6233333333333333,2135.0
0.6241666666666666,2151.0
0.625,2162.0
0.6258333333333334,2177.0
0.6266666666666667,2184.0
0.6275,2182.0
0.6283333333333333,2199.0
0.6291666666666667,2189.0
0.63,2184.0
0.6308333333333334,2201.0
0.6316666666666667,2177.0
0.6325,2133.0
0.6333333333333333,2111.0
0.6341666666666667,2091.0
0.635,2058.0
0.6358333333333334,2057.0
0.6366666666666667,2054.0
0.6375,2021.0
0.6383333333333333,2012.0
0.6391666666666667,2013.0
0.64,2025.0
0.6408333333333334,2044.0
0.6416666666666667,2043.0
0.6425,2039.0
0.6433333333333333,2013.0
0.6441666666666667,1986.0
0.645,1936.0
0.6458333333333334,1903.0
0.6466666666666666,1889.0
0.6475,1794.0
0.6483333333333333,1743.0
0.6491666666666667,1718.0
0.65,1687.0
0.6508333333333334,1654.0
0.6516666666666666,1607.0
0.6525,1619.0
0.6533333333333333,1585.0
0.6541666666666667,1593.0
0.655,1626.0
0.6558333333333334,1641.0
0.6566666666666666,1739.0
0.6575,1786.0
0.6583333333333333,1872.0
0.6591666666666667,1976.0
0.66,2041.0
0.6608333333333334,2145.0
0.6616666666666666,2196.0
0.6625,2276.0
0.6633333333333333,2344.0
0.6641666666666667,2363.0
0.665,2398.0
0.6658333333333334,2402.0
0.6666666666666666,2402.0
0.6675,2346.0
0.6683333333333333,2276.0
0.6691666666666667,2227.0
0.67,2135.0
0.6708333333333333,2026.0
0.6716666666666666,1895.0
0.6725,1776.0
0.6733333333333333,1692.0
0.6741666666666667,1609.0
0.675,1525.0
0.6758333333333333,1444.0
0.6766666666666666,1405.0
0.6775,1386.0
0.6783333333333333,1368.0
0.6791666666666667,1411.0
0.68,1418.0
0.6808333333333333,1426.0
0.6816666666666666,1454.0
0.6825,1399.0
0.6833333333333333,1378.0
0.6841666666666667,1322.0
0.685,1243.0
0.6858333333333333,1174.0
0.6866666666666666,1124.0
0.6875,1067.0
0.6883333333333334,967.0
0.6891666666666667,950.0
0.69,921.0
0.6908333333333333,901.0
0.6916666666666667,898.0
0.6925,868.0
0.6933333333333334,860.0
0.6941666666666667,839.0
0.695,821.0
0.6958333333333333,817.0
0.6966666666666667,812.0
0.6975,793.0
0.6983333333333334,752.0
0.6991666666666667,691.0
0.7,668.0
0.7008333333333333,665.0
0.7016666666666667,636.0
0.7025,635.0
0.7033333333333334,644.0
0.7041666666666667,618.0
0.705,598.0
0.7058333333333333,581.0
0.7066666666666667,566.0
0.7075,566.0
0.7083333333333334,588.0
0.7091666666666666,576.0
0.71,559.0
0.7108333333333333,611.0
0.7116666666666667,608.0
0.7125,624.0
0.7133333333333334,686.0
0.7141666666666666,720.0
0.715,793.0
0.7158333333333333,853.0
0.7166666666666667,922.0
0.7175,1008.0
0.7183333333333334,1109.0
0.7191666666666666,1217.0
0.72,1318.0
0.7208333333333333,1476.0
0.7216666666666667,1604.0
0.7225,1696.0
0.7233333333333334,1848.0
0.7241666666666666,2008.0
0.725,2153.0
0.7258333333333333,2324.0
0.7266666666666667,2490.0
0.7275,2658.0
0.7283333333333334,2843.0
0.7291666666666666,3041.0
0.73,3211.0
0.7308333333333333,3365.0
0.7316666666666667,3541.0
0.7325,3662.0
0.7333333333333333,3768.0
0.7341666666666666,3882.0
0.735,3952.0
0.7358333333333333,3994.0
0.7366666666666667,4065.0
0.7375,4128.0
0.7383333333333333,4186.0
0.7391666666666666,4258.0
0.74,4291.0
0.7408333333333333,4324.0
0.7416666666666667,4354.0
0.7425,4397.0
0.7433333333333333,4414.0
0.7441666666666666,4429.0
0.745,4448.0
0.7458333333333333,4447.0
0.7466666666666667,4485.0
0.7475,4481.0
0.7483333333333333,4450.0
0.7491666666666666,4403.0
0.75,4343.0
0.7508333333333334,4294.0
0.7516666666666667,4223.0
0.7525,4152.0
0.7533333333333333,4060.0
0.7541666666666667,3952.0
0.755,3846.0
0.7558333333333334,3720.0
0.7566666666666667,3597.0
0.7575,3477.0
0.7583333333333333,3366.0
0.7591666666666667,3277.0
0.76,3148.0
0.7608333333333334,3067.0
0.7616666666666667,3027.0
0.7625,2952.0
0.7633333333333333,2901.0
0.7641666666666667,2884.0
0.765,2888.0
0.7658333333333334,2869.0
0.7666666666666667,2850.0
0.7675,2828.0
0.7683333333333333,2826.0
0.7691666666666667,2829.0
0.77,2782.0
0.7708333333333334,2727.0
0.7716666666666666,2638.0
0.7725,2546.0
0.7733333333333333,2470.0
0.7741666666666667,2366.0
0.775,2278.0
0.7758333333333334,2205.0
0.7766666666666666,2091.0
0.7775,1981.0
0.7783333333333333,1913.0
0.7791666666666667,1835.0
0.78,1708.0
0.7808333333333334,1590.0
0.7816666666666666,1469.0
0.7825,1300.0
0.7833333333333333,1156.0
0.7841666666666667,990.0
0.785,812.0
0.7858333333333334,653.0
0.7866666666666666,491.0
0.7875,356.0
0.7883333333333333,221.0
0.7891666666666667,109.0
0.79,4.0
0.7908333333333334,-99.0
0.7916666666666666,-171.0
0.7925,-234.0
0.7933333333333333,-290.0
0.7941666666666667,-330.0
0.795,-390.0
0.7958333333333333,-443.0
0.7966666666666666,-472.0
0.7975,-517.0
0.7983333333333333,-508.0
0.7991666666666667,-479.0
0.8,-494.0
0.8008333333333333,-495.0
0.8016666666666666,-475.0
0.8025,-456.0
0.8033333333333333,-437.0
0.8041666666666667,-414.0
0.805,-386.0
0.8058333333333333,-361.0
0.8066666666666666,-333.0
0.8075,-315.0
0.8083333333333333,-301.0
0.8091666666666667,-269.0
0.81,-231.0
0.8108333333333333,-214.0
0.8116666666666666,-218.0
0.8125,-201.0
0.8133333333333334,-190.0
0.8141666666666667,-195.0
0.815,-179.0
0.8158333333333333,-176.0
0.8166666666666667,-203.0
0.8175,-232.0
0.8183333333333334,-278.0
0.8191666666666667,-308.0
0.82,-326.0
0.8208333333333333,-352.0
0.8216666666666667,-354.0
0.8225,-372.0
0.8233333333333334,-384.0
0.8241666666666667,-385.0
0.825,-341.0
0.8258333333333333,-270.0
0.8266666666666667,-199.0
0.8275,-78.0
0.8283333333333334,66.0
0.8291666666666667,269.0
0.83,474.0
0.8308333333333333,676.0
0.8316666666666667,915.0
0.8325,1149.0
0.8333333333333334,1422.0
0.8341666666666666,1688.0
0.835,1959.0
0.8358333333333333,2244.0
0.8366666666666667,2503.0
0.8375,2761.0
0.8383333333333334,3014.0
0.8391666666666666,3283.0
0.84,3536.0
0.8408333333333333,3795.0
0.8416666666666667,4075.0
0.8425,4332.0
0.8433333333333334,4561.0
0.8441666666666666,4785.0
0.845,5016.0
0.8458333333333333,5182.0
0.8466666666666667,5372.0
0.8475,5548.0
0.8483333333333334,5658.0
0.8491666666666666,5767.0
0.85,5823.0
0.8508333333333333,5865.0
0.8516666666666667,5880.0
0.8525,5895.0
0.8533333333333334,5912.0
0.8541666666666666,5864.0
0.855,5834.0
0.8558333333333333,5817.0
0.8566666666666667,5734.0
0.8575,5667.0
0.8583333333333333,5607.0
0.8591666666666666,5491.0
0.86,5410.0
0.8608333333333333,5310.0
0.8616666666666667,5204.0
0.8625,5105.0
0.8633333333333333,4983.0
0.8641666666666666,4885.0
0.865,4762.0
0.8658333333333333,4649.0
0.8666666666666667,4513.0
0.8675,4343.0
0.8683333333333333,4198.0
0.8691666666666666,4028.0
0.87,3847.0
0.8708333333333333,3662.0
0.8716666666666667,3441.0
0.8725,3249.0
0.8733333333333333,3039.0
0.8741666666666666,2809.0
0.875,2634.0
0.8758333333333334,2423.0
0.8766666666666667,2247.0
0.8775,2112.0
0.8783333333333333,1958.0
0.8791666666666667,1848.0
0.88,1759.0
0.8808333333333334,1688.0
0.8816666666666667,1628.0
0.8825,1593.0
0.8833333333333333,1569.0
0.8841666666666667,1525.0
0.885,1501.0
0.8858333333333334,1498.0
0.8866666666666667,1533.0
0.8875,1593.0
0.8883333333333333,1637.0
0.8891666666666667,1669.0
0.89,1719.0
0.8908333333333334,1770.0
0.8916666666666667,1775.0
0.8925,1799.0
0.8933333333333333,1793.0
0.8941666666666667,1780.0
0.895,1774.0
0.8958333333333334,1701.0
0.8966666666666666,1677.0
0.8975,1626.0
0.8983333333333333,1548.0
0.8991666666666667,1487.0
0.9,1403.0
0.9008333333333334,1332.0
0.9016666666666666,1255.0
0.9025,1173.0
0.9033333333333333,1080.0
0.9041666666666667,1010.0
0.905,914.0
0.9058333333333334,785.0
0.9066666666666666,675.0
0.9075,537.0
0.9083333333333333,371.0
0.9091666666666667,172.0
0.91,-34.0
0.9108333333333334,-229.0
0.9116666666666666,-470.0
0.9125,-695.0
0.9133333333333333,-896.0
0.9141666666666667,-1059.0
0.915,-1186.0
0.9158333333333334,-1330.0
0.9166666666666666,-1404.0
0.9175,-1467.0
0.9183333333333333,-1503.0
0.9191666666666667,-1496.0
0.92,-1497.0
0.9208333333333333,-1438.0
0.9216666666666666,-1402.0
0.9225,-1345.0
0.9233333333333333,-1270.0
0.9241666666666667,-1218.0
0.925,-1119.0
0.9258333333333333,-1034.0
0.9266666666666666,-914.0
0.9275,-799.0
0.9283333333333333,-727.0
0.9291666666666667,-611.0
0.93,-465.0
0.9308333333333333,-305.0
0.9316666666666666,-150.0
0.9325,17.0
0.9333333333333333,193.0
0.9341666666666667,368.0
0.935,603.0
0.9358333333333333,827.0
0.9366666666666666,1027.0
0.9375,1243.0
0.9383333333333334,1462.0
